conversation_id,luhf_tag,escalation,total_turns,user_turns_before_escalation,total_user_turns,nlu_positive_count,nlu_neutral_count,nlu_negative_count,nlg_positive_count,nlg_neutral_count,nlg_negative_count,nlg_neg_intents,last_bot_intent,nlu_trajectory_index,nlg_trajectory_index,composite_trajectory_index,nlu_density_index,composite_density_index,adjusted_composite_index,last_turn_speaker,transfer_assumed_success,escalation_final_turn_proximity,early_escalation_but_luhf,pre_escalation_final4_score,final4_turns_composite_score,final4_score_with_length_penalty
4714,not_luhf,not_escalation,24,11,11,6,2,3,0,12,1,disambiguate_user_profile,propose_date,3,-1,2,0.2727272727272727,0.08333333333333333,0.602388423824404,nlu,False,False,False,2,2,0.602388423824404
4715,not_luhf,not_escalation,25,11,11,5,3,3,0,13,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.18181818181818182,0.04,0.2865047968601901,nlg,False,False,False,0,0,0.0
4716,not_luhf,not_escalation,19,8,8,3,4,1,1,9,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,0,2,0.25,0.10526315789473684,0.7734820469090024,nlg,False,False,False,0,0,0.0
4717,not_luhf,not_escalation,27,12,12,4,5,3,0,15,0,,propose_date,1,0,1,0.08333333333333333,0.037037037037037035,0.2592402606458915,nlg,False,False,False,0,0,0.0
4718,not_luhf,not_escalation,20,9,9,6,3,0,1,9,1,disambiguate_user_profile,confirm_date_scheduled,6,0,6,0.6666666666666666,0.3,2.207276647028654,nlu,False,False,False,3,3,1.103638323514327
4719,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
4720,not_luhf,not_escalation,27,12,12,7,2,3,0,14,1,disambiguate_user_profile,propose_date,4,-1,3,0.3333333333333333,0.1111111111111111,0.7777207819376746,nlg,False,False,False,2,2,0.518480521291783
4721,not_luhf,not_escalation,19,8,8,2,4,2,0,10,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,1,1,0.3867410234545012
4722,not_luhf,not_escalation,31,14,14,3,8,3,0,16,1,working_on_previous_request,propose_date,0,-1,-1,0.0,-0.03225806451612903,-0.21224797382674304,nlu,False,False,False,1,1,0.21224797382674304
4723,not_luhf,not_escalation,22,10,10,4,4,2,0,11,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.2,0.045454545454545456,0.33287108369807955,nlu,False,False,False,0,0,0.0
4724,not_luhf,not_escalation,19,9,9,4,4,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15789473684210525,1.1602230703635035,nlu,False,False,False,3,3,1.1602230703635035
4725,not_luhf,not_escalation,23,11,11,1,8,2,0,10,2,"disambiguate_user_profile,disambiguate_user_profile",ask_desired_service,-1,-2,-3,-0.09090909090909091,-0.13043478260869565,-0.9499103081371595,nlu,False,False,False,0,0,0.0
4726,not_luhf,not_escalation,17,7,7,2,3,2,0,9,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.058823529411764705,-0.42741493194872665,nlg,False,False,False,1,1,0.42741493194872665
4727,luhf,not_escalation,19,8,8,4,2,2,0,10,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.25,0.05263157894736842,0.3867410234545012,nlg,False,False,False,0,0,0.0
4728,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4729,not_luhf,not_escalation,26,12,12,6,4,2,0,13,1,disambiguate_user_profile,propose_date,4,-1,3,0.3333333333333333,0.11538461538461539,0.8175953791020378,nlu,False,False,False,2,2,0.5450635860680252
4730,luhf,not_escalation,19,8,8,3,3,2,0,11,0,,ask_time_preference,1,0,1,0.125,0.05263157894736842,0.3867410234545012,nlg,False,False,False,-1,-1,-0.3867410234545012
4731,luhf,not_escalation,21,9,9,2,5,2,0,12,0,,propose_date,0,0,0,0.0,0.0,0.0,nlg,False,False,False,1,1,0.3499377491111553
4732,luhf,not_escalation,24,11,11,4,4,3,1,11,1,disambiguate_user_profile,time_asked_unavailable_propose_new,1,0,1,0.09090909090909091,0.041666666666666664,0.301194211912202,nlu,False,False,False,1,1,0.301194211912202
4733,luhf,not_escalation,23,10,10,6,3,1,0,12,1,disambiguate_user_profile,time_asked_unavailable_propose_new,5,-1,4,0.5,0.17391304347826086,1.2665470775162126,nlg,False,False,False,2,2,0.6332735387581063
4734,not_luhf,not_escalation,22,10,10,2,7,1,0,12,0,,inform_schedule_inspection,1,0,1,0.1,0.045454545454545456,0.33287108369807955,nlg,False,False,False,0,0,0.0
4735,not_luhf,not_escalation,20,9,9,2,5,2,0,10,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.05,-0.36787944117144233,nlu,False,False,False,0,0,0.0
4736,not_luhf,not_escalation,18,8,8,5,1,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
4737,luhf,not_escalation,16,7,7,3,3,1,0,8,1,disambiguate_user_profile,ask_additional_service,2,-1,1,0.2857142857142857,0.0625,0.44932896411722156,nlg,False,False,False,0,0,0.0
4738,not_luhf,not_escalation,17,7,7,3,2,2,0,8,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,1,-2,-1,0.14285714285714285,-0.058823529411764705,-0.42741493194872665,nlg,False,False,False,1,1,0.42741493194872665
4739,not_luhf,not_escalation,19,8,8,3,3,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,1,0,1,0.125,0.05263157894736842,0.3867410234545012,nlg,False,False,False,2,2,0.7734820469090024
4740,luhf,not_escalation,22,10,10,5,1,4,0,11,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1,0.0,0.0,nlg,False,False,False,0,0,0.0
4741,luhf,not_escalation,17,7,7,2,4,1,0,9,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,-1,-1,-0.42741493194872665
4742,luhf,not_escalation,33,15,15,7,3,5,0,18,0,,propose_date,2,0,2,0.13333333333333333,0.06060606060606061,0.38409981724150816,nlg,False,False,False,0,0,0.0
4743,not_luhf,not_escalation,18,8,8,2,6,0,0,10,0,,transportation_of_device,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlg,False,False,False,0,0,0.0
4744,not_luhf,not_escalation,22,10,10,5,4,1,0,11,1,did_not_understand,ask_additional_service,4,-1,3,0.4,0.13636363636363635,0.9986132510942387,nlu,False,False,False,-1,-1,-0.33287108369807955
4745,not_luhf,not_escalation,18,8,8,5,1,2,0,9,1,disambiguate_user_profile,propose_date,3,-1,2,0.375,0.1111111111111111,0.8131393194811982,nlu,False,False,False,2,2,0.8131393194811982
4746,luhf,not_escalation,24,10,10,2,6,2,0,14,0,,propose_earliest_time,0,0,0,0.0,0.0,0.0,nlg,False,False,False,0,0,0.0
4747,not_luhf,not_escalation,22,10,10,5,2,3,0,11,1,disambiguate_user_profile,propose_date,2,-1,1,0.2,0.045454545454545456,0.33287108369807955,nlu,False,False,False,2,2,0.6657421673961591
4748,luhf,not_escalation,29,13,13,3,6,4,0,15,1,failed_schedule_warning,failed_schedule_warning,-1,-1,-2,-0.07692307692307693,-0.06896551724137931,-0.46914057618759525,nlg,False,False,False,-1,-1,-0.23457028809379762
4749,not_luhf,not_escalation,29,13,13,5,4,4,0,16,0,,time_asked_unavailable_propose_new,1,0,1,0.07692307692307693,0.034482758620689655,0.23457028809379762,nlu,False,False,False,0,0,0.0
4750,not_luhf,not_escalation,20,9,9,4,4,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlu,False,False,False,3,3,1.103638323514327
4751,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4752,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4753,not_luhf,not_escalation,17,8,8,3,4,1,0,8,1,disambiguate_user_profile,ask_additional_service,2,-1,1,0.25,0.058823529411764705,0.42741493194872665,nlu,False,False,False,0,0,0.0
4754,not_luhf,not_escalation,19,8,8,4,4,0,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.21052631578947367,1.5469640938180047,nlg,False,False,False,3,3,1.1602230703635035
4755,not_luhf,not_escalation,22,10,10,2,5,3,0,12,0,,propose_other_transportation_of_device,-1,0,-1,-0.1,-0.045454545454545456,-0.33287108369807955,nlg,False,False,False,-2,-2,-0.6657421673961591
4756,luhf,not_escalation,17,7,7,4,3,0,0,8,2,"disambiguate_user_profile,failed_schedule_warning",failed_schedule_warning,4,-2,2,0.5714285714285714,0.11764705882352941,0.8548298638974533,nlg,False,False,False,0,0,0.0
4757,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4758,luhf,not_escalation,26,11,11,6,4,1,1,13,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.45454545454545453,0.19230769230769232,1.362658965170063,nlg,False,False,False,3,3,0.8175953791020378
4759,not_luhf,not_escalation,18,7,7,3,2,2,2,8,1,disambiguate_user_profile,propose_date,1,1,2,0.14285714285714285,0.1111111111111111,0.8131393194811982,nlg,False,False,False,1,1,0.4065696597405991
4760,not_luhf,not_escalation,24,11,11,6,2,3,1,11,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.2727272727272727,0.125,0.9035826357366061,nlu,False,False,False,3,3,0.9035826357366061
4761,luhf,not_escalation,23,10,10,2,5,3,0,11,2,"working_on_previous_request,disambiguate_user_profile",propose_date,-1,-2,-3,-0.1,-0.13043478260869565,-0.9499103081371595,nlg,False,False,False,1,1,0.31663676937905316
4762,not_luhf,not_escalation,22,10,10,4,5,1,1,10,1,disambiguate_user_profile,time_asked_unavailable_propose_new,3,0,3,0.3,0.13636363636363635,0.9986132510942387,nlu,False,False,False,2,2,0.6657421673961591
4763,luhf,not_escalation,17,7,7,1,2,4,0,9,1,disambiguate_user_profile,ask_time_preference,-3,-1,-4,-0.42857142857142855,-0.23529411764705882,-1.7096597277949066,nlg,False,False,False,-1,-1,-0.42741493194872665
4764,luhf,not_escalation,21,9,9,4,2,3,0,11,1,disambiguate_user_profile,time_asked_unavailable_propose_new,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,0,0,0.0
4765,not_luhf,not_escalation,25,11,11,1,6,4,0,13,1,fail_retrieve_user_info,transportation_of_device,-3,-1,-4,-0.2727272727272727,-0.16,-1.1460191874407604,nlg,False,False,False,-1,-1,-0.2865047968601901
4766,not_luhf,not_escalation,19,9,9,4,4,1,0,9,1,disambiguate_user_profile,propose_date,3,-1,2,0.3333333333333333,0.10526315789473684,0.7734820469090024,nlu,False,False,False,0,0,0.0
4767,not_luhf,not_escalation,25,11,11,3,6,2,0,13,1,working_on_previous_request,propose_date,1,-1,0,0.09090909090909091,0.0,0.0,nlg,False,False,False,1,1,0.2865047968601901
4768,not_luhf,not_escalation,25,11,11,4,6,1,1,13,0,,confirm_date_scheduled,3,1,4,0.2727272727272727,0.16,1.1460191874407604,nlg,False,False,False,2,2,0.5730095937203802
4769,luhf,not_escalation,19,8,8,1,6,1,0,10,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,-1,-1,-0.3867410234545012
4770,luhf,not_escalation,20,8,8,2,5,1,2,9,1,disambiguate_user_profile,confirm_date_scheduled,1,1,2,0.125,0.1,0.7357588823428847,nlg,False,False,False,3,3,1.103638323514327
4771,not_luhf,not_escalation,17,7,7,3,2,2,0,9,1,disambiguate_user_profile,time_asked_unavailable_propose_new,1,-1,0,0.14285714285714285,0.0,0.0,nlg,False,False,False,1,1,0.42741493194872665
4772,not_luhf,not_escalation,22,10,10,8,2,0,1,10,1,disambiguate_user_profile,confirm_date_scheduled,8,0,8,0.8,0.36363636363636365,2.6629686695846364,nlu,False,False,False,3,3,0.9986132510942387
4773,not_luhf,not_escalation,19,8,8,3,2,3,0,10,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,-1,-1,-0.3867410234545012
4774,not_luhf,not_escalation,18,8,8,4,4,0,1,9,0,,confirm_date_scheduled,4,1,5,0.5,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
4775,luhf,not_escalation,21,9,9,3,3,3,0,11,1,disambiguate_user_profile,propose_date,0,-1,-1,0.0,-0.047619047619047616,-0.3499377491111553,nlg,False,False,False,-1,-1,-0.3499377491111553
4776,not_luhf,not_escalation,20,9,9,5,2,2,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlu,False,False,False,3,3,1.103638323514327
4777,not_luhf,not_escalation,26,12,12,5,2,5,1,12,1,disambiguate_user_profile,ask_time_preference,0,0,0,0.0,0.0,0.0,nlu,False,False,False,0,0,0.0
4778,not_luhf,not_escalation,24,11,11,3,4,4,0,11,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,-1,-2,-3,-0.09090909090909091,-0.125,-0.9035826357366061,nlu,False,False,False,0,0,0.0
4779,not_luhf,not_escalation,29,13,13,7,2,4,1,14,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.23076923076923078,0.10344827586206896,0.7037108642813928,nlg,False,False,False,3,3,0.7037108642813928
4780,not_luhf,not_escalation,25,11,11,4,4,3,0,13,1,disambiguate_user_profile,propose_date,1,-1,0,0.09090909090909091,0.0,0.0,nlg,False,False,False,0,0,0.0
4781,not_luhf,not_escalation,18,8,8,5,3,0,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
4782,luhf,not_escalation,17,7,7,3,4,0,0,9,1,disambiguate_user_profile,no_dates_available_try_new_transportation_type,3,-1,2,0.42857142857142855,0.11764705882352941,0.8548298638974533,nlg,False,False,False,1,1,0.42741493194872665
4783,not_luhf,not_escalation,24,11,11,6,2,3,1,11,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.2727272727272727,0.125,0.9035826357366061,nlu,False,False,False,3,3,0.9035826357366061
4784,not_luhf,not_escalation,22,11,11,5,5,1,0,10,1,disambiguate_user_profile,propose_date,4,-1,3,0.36363636363636365,0.13636363636363635,0.9986132510942387,nlu,False,False,False,2,2,0.6657421673961591
4785,luhf,not_escalation,24,10,10,4,2,4,1,11,2,"no_pre_existing_schedule,disambiguate_user_profile",ask_time_preference,0,-1,-1,0.0,-0.041666666666666664,-0.301194211912202,nlg,False,False,False,0,0,0.0
4786,not_luhf,not_escalation,33,15,15,6,6,3,0,18,0,,propose_date,3,0,3,0.2,0.09090909090909091,0.5761497258622622,nlg,False,False,False,2,2,0.38409981724150816
4787,not_luhf,not_escalation,26,12,12,4,6,2,0,14,0,,propose_date,2,0,2,0.16666666666666666,0.07692307692307693,0.5450635860680252,nlu,False,False,False,0,0,0.0
4788,not_luhf,not_escalation,23,11,11,3,6,2,0,12,0,,transportation_of_device,1,0,1,0.09090909090909091,0.043478260869565216,0.31663676937905316,nlu,False,False,False,-1,-1,-0.31663676937905316
4789,not_luhf,not_escalation,20,9,9,4,4,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3333333333333333,0.15,1.103638323514327,nlu,False,False,False,3,3,1.103638323514327
4790,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
4791,not_luhf,not_escalation,20,8,8,2,5,1,0,11,1,disambiguate_user_profile,propose_date,1,-1,0,0.125,0.0,0.0,nlg,False,False,False,0,0,0.0
4792,not_luhf,not_escalation,27,12,12,6,3,3,1,13,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.25,0.1111111111111111,0.7777207819376746,nlu,False,False,False,3,3,0.7777207819376746
4793,not_luhf,not_escalation,23,10,10,4,5,1,1,11,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3,0.13043478260869565,0.9499103081371595,nlu,False,False,False,3,3,0.9499103081371595
4794,not_luhf,not_escalation,22,10,10,6,3,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.5,0.22727272727272727,1.6643554184903977,nlu,False,False,False,3,3,0.9986132510942387
4795,not_luhf,not_escalation,25,11,11,3,6,2,1,13,0,,confirm_date_scheduled,1,1,2,0.09090909090909091,0.08,0.5730095937203802,nlg,False,False,False,2,2,0.5730095937203802
4796,luhf,not_escalation,20,8,8,3,2,3,0,9,3,"disambiguate_user_profile,failed_schedule_warning,failed_schedule_warning",failed_schedule_warning,0,-3,-3,0.0,-0.15,-1.103638323514327,nlg,False,False,False,0,0,0.0
4797,not_luhf,not_escalation,23,10,10,5,2,3,0,12,1,disambiguate_user_profile,ask_time_preference,2,-1,1,0.2,0.043478260869565216,0.31663676937905316,nlg,False,False,False,0,0,0.0
4798,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4799,not_luhf,not_escalation,24,11,11,5,4,2,1,10,2,"disambiguate_user_profile,disambiguate_user_profile",confirm_date_scheduled,3,-1,2,0.2727272727272727,0.08333333333333333,0.602388423824404,nlu,False,False,False,3,3,0.9035826357366061
4800,not_luhf,not_escalation,19,8,8,3,3,2,0,9,2,"disambiguate_user_profile,disambiguate_user_profile",propose_date,1,-2,-1,0.125,-0.05263157894736842,-0.3867410234545012,nlu,False,False,False,2,2,0.7734820469090024
4801,not_luhf,not_escalation,18,8,8,6,1,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,5,0,5,0.625,0.2777777777777778,2.0328482987029957,nlu,False,False,False,3,3,1.2197089792217972
4802,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4803,not_luhf,not_escalation,18,8,8,5,2,1,1,8,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.2222222222222222,1.6262786389623964,nlu,False,False,False,3,3,1.2197089792217972
4804,not_luhf,not_escalation,18,8,8,3,4,1,0,9,1,disambiguate_user_profile,propose_date,2,-1,1,0.25,0.05555555555555555,0.4065696597405991,nlu,False,False,False,2,2,0.8131393194811982
4805,not_luhf,not_escalation,25,11,11,2,6,3,0,14,0,,propose_date,-1,0,-1,-0.09090909090909091,-0.04,-0.2865047968601901,nlg,False,False,False,1,1,0.2865047968601901
4806,not_luhf,not_escalation,19,9,9,4,3,2,0,9,1,disambiguate_user_profile,transportation_of_device,2,-1,1,0.2222222222222222,0.05263157894736842,0.3867410234545012,nlu,False,False,False,0,0,0.0
4807,not_luhf,not_escalation,17,8,8,2,5,1,0,9,0,,ask_desired_service,1,0,1,0.125,0.058823529411764705,0.42741493194872665,nlu,False,False,False,0,0,0.0
4808,not_luhf,not_escalation,19,8,8,4,1,3,1,9,1,disambiguate_user_profile,confirm_date_scheduled,1,0,1,0.125,0.05263157894736842,0.3867410234545012,nlg,False,False,False,3,3,1.1602230703635035
4809,luhf,not_escalation,21,9,9,4,2,3,0,11,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1111111111111111,0.0,0.0,nlg,False,False,False,0,0,0.0
4810,not_luhf,not_escalation,37,17,17,9,5,3,1,18,1,disambiguate_user_profile,confirm_date_scheduled,6,0,6,0.35294117647058826,0.16216216216216217,0.9434229978817656,nlu,False,False,False,3,3,0.4717114989408828
4811,luhf,not_escalation,16,7,7,0,4,3,0,8,1,disambiguate_user_profile,propose_other_transportation_of_device,-3,-1,-4,-0.42857142857142855,-0.25,-1.7973158564688863,nlg,False,False,False,-2,-2,-0.8986579282344431
4812,luhf,not_escalation,17,7,7,2,3,2,0,8,2,"disambiguate_user_profile,failed_schedule_warning",failed_schedule_warning,0,-2,-2,0.0,-0.11764705882352941,-0.8548298638974533,nlg,False,False,False,0,0,0.0
4813,luhf,not_escalation,21,9,9,5,1,3,0,12,0,,propose_date,2,0,2,0.2222222222222222,0.09523809523809523,0.6998754982223107,nlg,False,False,False,0,0,0.0
4814,not_luhf,not_escalation,17,8,8,1,6,1,0,9,0,,ask_desired_service,0,0,0,0.0,0.0,0.0,nlu,False,False,False,0,0,0.0
4815,not_luhf,not_escalation,20,9,9,6,1,2,1,10,0,,confirm_change_schedule,4,1,5,0.4444444444444444,0.25,1.8393972058572117,nlu,False,False,False,3,3,1.103638323514327
4816,not_luhf,not_escalation,18,8,8,5,1,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.375,0.16666666666666666,1.2197089792217972,nlu,False,False,False,3,3,1.2197089792217972
4817,luhf,not_escalation,18,8,8,1,5,2,0,10,0,,transportation_of_device,-1,0,-1,-0.125,-0.05555555555555555,-0.4065696597405991,nlg,False,False,False,-1,-1,-0.4065696597405991
4818,not_luhf,not_escalation,19,8,8,5,2,1,1,9,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.5,0.21052631578947367,1.5469640938180047,nlu,False,False,False,3,3,1.1602230703635035
4819,not_luhf,not_escalation,20,9,9,5,2,2,0,10,1,disambiguate_user_profile,propose_date,3,-1,2,0.3333333333333333,0.1,0.7357588823428847,nlu,False,False,False,2,2,0.7357588823428847
4820,not_luhf,not_escalation,22,10,10,2,4,4,0,11,1,disambiguate_user_profile,propose_date,-2,-1,-3,-0.2,-0.13636363636363635,-0.9986132510942387,nlu,False,False,False,0,0,0.0
4821,luhf,not_escalation,43,20,20,8,5,7,0,23,0,,operating_hour_and_ask_for_schedule,1,0,1,0.05,0.023255813953488372,0.11648415777349697,nlg,False,False,False,0,0,0.0
4822,not_luhf,not_escalation,22,10,10,5,4,1,0,12,0,,propose_date,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,2,2,0.6657421673961591
4823,luhf,not_escalation,34,15,15,6,4,5,3,15,1,disambiguate_user_profile,propose_date,1,2,3,0.06666666666666667,0.08823529411764706,0.5480505721582039,nlg,False,False,False,0,0,0.0
4824,luhf,not_escalation,27,12,12,6,2,4,0,14,1,disambiguate_user_profile,time_asked_unavailable_propose_new,2,-1,1,0.16666666666666666,0.037037037037037035,0.2592402606458915,nlg,False,False,False,0,0,0.0
4825,luhf,not_escalation,22,9,9,5,1,3,1,12,0,,propose_date,2,1,3,0.2222222222222222,0.13636363636363635,0.9986132510942387,nlg,False,False,False,0,0,0.0
4826,not_luhf,not_escalation,22,10,10,5,4,1,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
4827,not_luhf,not_escalation,25,11,11,4,6,1,0,14,0,,propose_date,3,0,3,0.2727272727272727,0.12,0.8595143905805702,nlg,False,False,False,1,1,0.2865047968601901
4828,not_luhf,not_escalation,23,11,11,5,4,2,0,11,1,disambiguate_user_profile,propose_date,3,-1,2,0.2727272727272727,0.08695652173913043,0.6332735387581063,nlg,False,False,False,2,2,0.6332735387581063
4829,not_luhf,not_escalation,22,10,10,3,4,3,0,10,2,"disambiguate_user_profile,disambiguate_user_profile",ask_time_preference,0,-2,-2,0.0,-0.09090909090909091,-0.6657421673961591,nlu,False,False,False,0,0,0.0
4830,luhf,not_escalation,18,8,8,4,4,0,0,8,2,"disambiguate_user_profile,failed_schedule_warning",failed_schedule_warning,4,-2,2,0.5,0.1111111111111111,0.8131393194811982,nlu,False,False,False,1,1,0.4065696597405991
4831,not_luhf,not_escalation,18,8,8,4,2,2,0,10,0,,propose_date,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlg,False,False,False,1,1,0.4065696597405991
4832,not_luhf,not_escalation,23,10,10,1,6,3,0,12,1,working_on_previous_request,ask_desired_service,-2,-1,-3,-0.2,-0.13043478260869565,-0.9499103081371595,nlg,False,False,False,0,0,0.0
4833,not_luhf,not_escalation,22,10,10,5,3,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,3,0,3,0.3,0.13636363636363635,0.9986132510942387,nlu,False,False,False,3,3,0.9986132510942387
4834,not_luhf,not_escalation,21,9,9,5,3,1,0,11,1,disambiguate_user_profile,propose_date,4,-1,3,0.4444444444444444,0.14285714285714285,1.049813247333466,nlg,False,False,False,1,1,0.3499377491111553
4835,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
4836,not_luhf,not_escalation,34,16,16,8,4,4,0,18,0,,propose_date,4,0,4,0.25,0.11764705882352941,0.7307340962109384,nlu,False,False,False,2,2,0.3653670481054692
4837,not_luhf,not_escalation,22,10,10,4,3,3,0,11,1,disambiguate_user_profile,ask_time_preference,1,-1,0,0.1,0.0,0.0,nlg,False,False,False,0,0,0.0
4838,not_luhf,not_escalation,18,8,8,4,2,2,1,8,1,disambiguate_user_profile,confirm_date_scheduled,2,0,2,0.25,0.1111111111111111,0.8131393194811982,nlu,False,False,False,3,3,1.2197089792217972
4839,not_luhf,not_escalation,31,14,14,4,6,4,1,16,0,,confirm_date_scheduled,0,1,1,0.0,0.03225806451612903,0.21224797382674304,nlg,False,False,False,3,3,0.6367439214802291
4840,not_luhf,not_escalation,17,8,8,3,3,2,0,8,1,disambiguate_user_profile,ask_additional_service,1,-1,0,0.125,0.0,0.0,nlu,False,False,False,-1,-1,-0.42741493194872665
4841,luhf,not_escalation,25,11,11,4,5,2,0,14,0,,ask_time_preference,2,0,2,0.18181818181818182,0.08,0.5730095937203802,nlg,False,False,False,-1,-1,-0.2865047968601901
4842,luhf,not_escalation,27,12,12,5,3,4,1,13,1,disambiguate_user_profile,ask_time_preference,1,0,1,0.08333333333333333,0.037037037037037035,0.2592402606458915,nlg,False,False,False,0,0,0.0
4843,not_luhf,not_escalation,25,11,11,7,1,3,0,14,0,,propose_date,4,0,4,0.36363636363636365,0.16,1.1460191874407604,nlg,False,False,False,2,2,0.5730095937203802
4844,not_luhf,not_escalation,20,9,9,4,3,2,0,11,0,,propose_date,2,0,2,0.2222222222222222,0.1,0.7357588823428847,nlg,False,False,False,1,1,0.36787944117144233
4845,luhf,not_escalation,28,12,12,2,7,3,0,16,0,,ask_time_preference,-1,0,-1,-0.08333333333333333,-0.03571428571428571,-0.24659696394160643,nlg,False,False,False,-1,-1,-0.24659696394160643
4846,not_luhf,not_escalation,22,10,10,6,2,2,1,10,1,disambiguate_user_profile,confirm_date_scheduled,4,0,4,0.4,0.18181818181818182,1.3314843347923182,nlu,False,False,False,3,3,0.9986132510942387
4847,luhf,not_escalation,19,8,8,3,2,3,0,10,1,disambiguate_user_profile,ask_time_preference,0,-1,-1,0.0,-0.05263157894736842,-0.3867410234545012,nlg,False,False,False,-1,-1,-0.3867410234545012
